CIDADES,MESORREGIOES,MICRORREGIOES,ANO,PRODUCAO,ALTITUDE NO NIVEL DO MAR,MEDIA DE PRECIPITACAO TOTAL,MEDIA DE PRESSAO ATMOSFERICA,MEDIA DE RADIACAO GLOBAL,MEDIA DE TEMPERATURA DO AR,MEDIA DE TEMPERATURA DO PONTO DE ORVALHO,MEDIA DE UMIDADE RELATIVA DO AR,MEDIA DE VELOCIDADE DO VENTO
Ibiraci,Sul Sudoeste de Minas,Passos,2013,1500,1054,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Ibiraci,Sul Sudoeste de Minas,Passos,2014,2010,1054,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Ibiraci,Sul Sudoeste de Minas,Passos,2015,1080,1054,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Ibiraci,Sul Sudoeste de Minas,Passos,2016,2400,1054,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Ibiraci,Sul Sudoeste de Minas,Passos,2017,1612,1054,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Ibiraci,Sul Sudoeste de Minas,Passos,2018,3000,1054,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Ibiraci,Sul Sudoeste de Minas,Passos,2019,1284,1054,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ibiraci,Sul Sudoeste de Minas,Passos,2020,2632,1054,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ibiraci,Sul Sudoeste de Minas,Passos,2021,1327,1054,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2012,1800,913,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2013,2100,913,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2014,2100,913,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2015,1920,913,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2016,1765,913,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2017,1299,913,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2018,1680,913,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2019,1320,913,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2020,1680,913,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ibitiura de Minas,Sul Sudoeste de Minas,Pocos de Caldas,2021,1920,913,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Ilicinea,Sul Sudoeste de Minas,Varginha,2012,1690,852,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Ilicinea,Sul Sudoeste de Minas,Varginha,2013,1500,852,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Ilicinea,Sul Sudoeste de Minas,Varginha,2014,1350,852,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Ilicinea,Sul Sudoeste de Minas,Varginha,2015,1500,852,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Ilicinea,Sul Sudoeste de Minas,Varginha,2016,2460,852,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Ilicinea,Sul Sudoeste de Minas,Varginha,2017,1920,852,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Ilicinea,Sul Sudoeste de Minas,Varginha,2018,2460,852,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Ilicinea,Sul Sudoeste de Minas,Varginha,2019,1860,852,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ilicinea,Sul Sudoeste de Minas,Varginha,2020,2100,852,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Ilicinea,Sul Sudoeste de Minas,Varginha,2021,1560,852,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2012,1500,864,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2013,1400,864,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2014,900,864,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2015,1200,864,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2016,2100,864,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2017,1303,864,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2018,2880,864,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2019,1500,864,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2020,2460,864,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Inconfidentes,Sul Sudoeste de Minas,Pocos de Caldas,2021,1500,864,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Itajuba,Sul Sudoeste de Minas,Itajuba,2012,906,836,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Itajuba,Sul Sudoeste de Minas,Itajuba,2013,900,836,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Itajuba,Sul Sudoeste de Minas,Itajuba,2014,1200,836,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Itajuba,Sul Sudoeste de Minas,Itajuba,2015,1500,836,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Itajuba,Sul Sudoeste de Minas,Itajuba,2016,1800,836,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Itajuba,Sul Sudoeste de Minas,Itajuba,2017,2333,836,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Itajuba,Sul Sudoeste de Minas,Itajuba,2018,1824,836,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Itajuba,Sul Sudoeste de Minas,Itajuba,2019,1824,836,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Itajuba,Sul Sudoeste de Minas,Itajuba,2020,1588,836,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Itajuba,Sul Sudoeste de Minas,Itajuba,2021,1182,836,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1950,1006,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1170,1006,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1600,1006,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1580,1006,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1950,1006,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1424,1006,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,2100,1006,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1850,1006,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,2400,1006,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Itamogi,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1260,1006,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1650,971,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1200,971,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1500,971,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1500,971,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1700,971,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1729,971,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1800,971,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1680,971,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,1680,971,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Jacui,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,960,971,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2012,1680,826,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2013,1440,826,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2014,1200,826,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2015,1320,826,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2016,1500,826,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2017,1375,826,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2018,1740,826,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2019,1680,826,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2020,1800,826,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Jacutinga,Sul Sudoeste de Minas,Pocos de Caldas,2021,1320,826,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1920,867,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1200,867,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1720,867,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1500,867,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1800,867,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1694,867,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1800,867,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1680,867,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,1920,867,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Juruaia,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1500,867,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Machado,Sul Sudoeste de Minas,Alfenas,2012,1380,907,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Machado,Sul Sudoeste de Minas,Alfenas,2013,1620,907,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Machado,Sul Sudoeste de Minas,Alfenas,2014,1150,907,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Machado,Sul Sudoeste de Minas,Alfenas,2015,1320,907,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Machado,Sul Sudoeste de Minas,Alfenas,2016,1860,907,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Machado,Sul Sudoeste de Minas,Alfenas,2017,1506,907,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Machado,Sul Sudoeste de Minas,Alfenas,2018,1984,907,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Machado,Sul Sudoeste de Minas,Alfenas,2019,1527,907,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Machado,Sul Sudoeste de Minas,Alfenas,2020,2212,907,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Machado,Sul Sudoeste de Minas,Alfenas,2021,1444,907,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2012,904,1285,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2013,892,1285,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2014,1800,1285,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2015,1509,1285,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2016,1914,1285,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2017,1505,1285,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2018,1500,1285,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2019,1500,1285,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2020,1733,1285,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Maria da Fe,Sul Sudoeste de Minas,Itajuba,2021,1444,1285,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2012,1200,904,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2013,1200,904,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2014,960,904,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2015,1260,904,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2016,1620,904,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2017,1720,904,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2018,1800,904,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2019,1500,904,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2020,2100,904,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monsenhor Paulo,Sul Sudoeste de Minas,Varginha,2021,1410,904,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1632,844,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1200,844,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1380,844,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1260,844,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1620,844,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,2426,844,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1800,844,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1640,844,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,1800,844,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monte Belo,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1560,844,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1890,892,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1620,892,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1600,892,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1350,892,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,2040,892,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1075,892,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1878,892,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1590,892,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,2124,892,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Monte Santo de Minas,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1200,892,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1740,1026,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1350,1026,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1350,1026,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1480,1026,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1980,1026,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1625,1026,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1302,1026,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,2100,1026,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,1764,1026,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Muzambinho,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1200,1026,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,2880,1072,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,2178,1072,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1700,1072,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,2200,1072,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,2080,1072,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1757,1072,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1620,1072,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,2115,1072,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,2353,1072,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Nova Resende,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1380,1072,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2012,1500,810,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2013,1140,810,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2014,1080,810,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
